date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:00:37	5790/5790	---M--	200	added ('OK')	text/html	etag:%22169e-332f3f64fd240%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node1.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node1.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/ps7-robot.html)
18:00:38	5947/5947	---M--	200	added ('OK')	text/html	etag:%22173b-332f3f64fd240%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node2.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node2.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/ps7-robot.html)
18:00:39	5949/5949	---M--	200	added ('OK')	text/html	etag:%22173d-332f3f65f1480%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node3.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node3.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/ps7-robot.html)
18:00:40	6438/6438	---M--	200	added ('OK')	text/html	etag:%221926-332f3f65f1480%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node4.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node4.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/ps7-robot.html)
18:00:41	16540/16540	---M--	200	added ('OK')	text/html	etag:%22409c-332f3f66e56c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node5.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node5.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/ps7-robot.html)
18:00:42	2464/2464	---M--	200	added ('OK')	text/html	etag:%229a0-332f3f66e56c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node6.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node6.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/ps7-robot.html)
18:00:43	344/344	---M-Z	200	added ('OK')	text/css	etag:%22158-332f3f4e19c40-gzip%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/ps6-search.css	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/ps6-search.css	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/ps6-search.html)
18:00:44	12096/12096	---M--	200	added ('OK')	text/html	etag:%222f40-332f3f4c317c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node1.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node1.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/ps6-search.html)
18:00:45	5549/5549	---M--	200	added ('OK')	text/html	etag:%2215ad-332f3f4c317c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node2.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node2.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/ps6-search.html)
18:00:46	15981/15981	---M--	200	added ('OK')	text/html	etag:%223e6d-332f3f4d25a00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node3.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node3.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/ps6-search.html)
18:00:47	2479/2479	---M--	200	added ('OK')	text/html	etag:%229af-332f3f4d25a00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node4.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node4.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/ps6-search.html)
18:00:48	344/344	---M-Z	200	added ('OK')	text/css	etag:%22158-332f3f16c99c0-gzip%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/ps4-aliens.css	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/ps4-aliens.css	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/ps4-aliens.html)
18:00:49	11455/11455	---M--	200	added ('OK')	text/html	etag:%222cbf-332f3f13ed300%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node1.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node1.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/ps4-aliens.html)
18:00:50	51/51	---M--	200	added ('OK')	image/gif	etag:%2233-332f3f15d5780%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/img1.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/img1.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/ps4-aliens.html)
18:00:51	7237/7237	---M--	200	added ('OK')	text/html	etag:%221c45-332f3f15d5780%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node2.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node2.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/ps4-aliens.html)
18:00:52	11339/11339	---M--	200	added ('OK')	text/html	etag:%222c4b-332f3f13ed300%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node3.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node3.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/ps4-aliens.html)
18:00:53	2481/2481	---M--	200	added ('OK')	text/html	etag:%229b1-332f3f13ed300%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node4.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node4.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/ps4-aliens.html)
18:00:54	344/344	---M-Z	200	added ('OK')	text/css	etag:%22158-332f3f52de780-gzip%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/ps3-hend.css	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/ps3-hend.css	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/ps3-hend.html)
18:00:55	5455/5455	---M--	200	added ('OK')	text/html	etag:%22154f-332f3f51ea540%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/node1.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/node1.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/ps3-hend.html)
18:00:56	3581/3581	---M--	200	added ('OK')	text/html	etag:%22dfd-332f3f53d29c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/footnode.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/footnode.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/ps3-hend.html)
18:00:57	18631/18631	---M--	200	added ('OK')	text/html	etag:%2248c7-332f3f52de780%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/node2.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/node2.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/ps3-hend.html)
18:00:58	2457/2457	---M--	200	added ('OK')	text/html	etag:%22999-332f3f52de780%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/node3.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/node3.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/ps3-hend.html)
18:00:59	344/344	---M-Z	200	added ('OK')	text/css	etag:%22158-332f3f3271b00-gzip%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.css	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.css	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.html)
18:01:00	20301/20301	---M--	200	added ('OK')	text/html	etag:%224f4d-332f3f3089680%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.html)
18:01:01	6399/6399	---M--	200	added ('OK')	text/html	etag:%2218ff-332f3f3365d40%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/footnode.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/footnode.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.html)
18:01:02	10132/10132	---M--	200	added ('OK')	text/html	etag:%222794-332f3f3089680%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.html)
18:01:03	4852/4852	---M--	200	added ('OK')	text/html	etag:%2212f4-332f3f3089680%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node3.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node3.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.html)
18:01:04	12229/12229	---M--	200	added ('OK')	text/html	etag:%222fc5-332f3f317d8c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node4.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node4.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.html)
18:01:05	2478/2478	---M--	200	added ('OK')	text/html	etag:%229ae-332f3f317d8c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node5.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node5.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/ps2-elgamal.html)
18:01:06	55/55	---M--	200	added ('OK')	image/gif	etag:%2237-332f3f40bfcc0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img1.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img1.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node3.html)
18:01:07	341/341	---M--	200	added ('OK')	image/gif	etag:%22155-332f3f40bfcc0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img2.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img2.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:08	345/345	---M--	200	added ('OK')	image/gif	etag:%22159-332f3f40bfcc0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img3.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img3.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:09	322/322	---M--	200	added ('OK')	image/gif	etag:%22142-332f3f40bfcc0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img4.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img4.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:10	435/435	---M--	200	added ('OK')	image/gif	etag:%221b3-332f3f40bfcc0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img5.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img5.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:11	421/421	---M--	200	added ('OK')	image/gif	etag:%221a5-332f3f40bfcc0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img6.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img6.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:12	464/464	---M--	200	added ('OK')	image/gif	etag:%221d0-332f3f41b3f00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img7.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img7.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:13	445/445	---M--	200	added ('OK')	image/gif	etag:%221bd-332f3f41b3f00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img8.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img8.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:14	58/58	---M--	200	added ('OK')	image/gif	etag:%223a-332f3f40bfcc0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img9.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img9.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:15	71/71	---M--	200	added ('OK')	image/gif	etag:%2247-332f3f3fcba80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img10.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/img10.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-solutions/node5.html)
18:01:16	344/344	---M-Z	200	added ('OK')	text/css	etag:%22158-332f3f03b6cc0-gzip%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/ps1-intro.css	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/ps1-intro.css	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/ps1-intro.html)
18:01:17	14018/14018	---M--	200	added ('OK')	text/html	etag:%2236c2-332f3f00da600%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node1.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node1.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/ps1-intro.html)
18:01:18	4982/4982	---M--	200	added ('OK')	text/html	etag:%221376-332f3f00da600%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node2.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node2.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/ps1-intro.html)
18:01:19	19524/19524	---M--	200	added ('OK')	text/html	etag:%224c44-332f3f01ce840%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/ps1-intro.html)
18:01:20	13361/13361	---M--	200	added ('OK')	text/html	etag:%223431-332f3f01ce840%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node4.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node4.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/ps1-intro.html)
18:01:21	2462/2462	---M--	200	added ('OK')	text/html	etag:%2299e-332f3f01ce840%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node5.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node5.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/ps1-intro.html)
18:01:22	473/473	---M--	200	added ('OK')	image/gif	etag:%221d9-332f3fbbc5f00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps10web/ps10-tool/img1.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps10web/ps10-tool/img1.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps10web/ps10-tool/node3.html)
18:01:23	215/215	---M--	200	added ('OK')	image/gif	etag:%22d7-332f3fa4e2900%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img2.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img2.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/node2.html)
18:01:24	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-332f3fab8f8c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img3.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img3.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/node2.html)
18:01:25	79/79	---M--	200	added ('OK')	image/gif	etag:%224f-332f3fa8b3200%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img4.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img4.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/node2.html)
18:01:26	86/86	---M--	200	added ('OK')	image/gif	etag:%2256-332f3fab8f8c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img5.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img5.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/node2.html)
18:01:27	79/79	---M--	200	added ('OK')	image/gif	etag:%224f-332f3fa8b3200%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img6.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img6.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/node2.html)
18:01:28	91/91	---M--	200	added ('OK')	image/gif	etag:%225b-332f3fa9a7440%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img7.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img7.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/node2.html)
18:01:29	81/81	---M--	200	added ('OK')	image/gif	etag:%2251-332f3fab8f8c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img8.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img8.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/node2.html)
18:01:30	91/91	---M--	200	added ('OK')	image/gif	etag:%225b-332f3fab8f8c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img9.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/img9.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps8web/ps8-speech/node2.html)
18:01:31	1227/1227	---M--	200	added ('OK')	text/html	etag:%224cb-332f3f66e56c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/footnode.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/footnode.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps7web/ps7-robot/node1.html)
18:01:32	1527/1527	---M--	200	added ('OK')	image/gif	etag:%225f7-332f3f4f0de80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/img1.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/img1.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps6web/ps6-search/node1.html)
18:01:33	4142/4142	---M--	200	added ('OK')	image/gif	etag:%22102e-332f3f17bdc00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/img2.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/img2.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node1.html)
18:01:34	780/780	---M--	200	added ('OK')	text/html	etag:%2230c-332f3f17bdc00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/footnode.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/footnode.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps4web/ps4-aliens/node2.html)
18:01:35	196/196	---M--	200	added ('OK')	image/gif	etag:%22c4-332f3f53d29c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/img2.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/img2.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/footnode.html)
18:01:36	206/206	---M--	200	added ('OK')	image/gif	etag:%22ce-332f3f54c6c00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/img1.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/img1.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/node2.html)
18:01:37	200/200	---M--	200	added ('OK')	image/gif	etag:%22c8-332f3f54c6c00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/img3.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/img3.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps3web/ps3-hend/node2.html)
18:01:38	276/276	---M--	200	added ('OK')	image/gif	etag:%22114-332f3f391eac0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img1.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img1.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:39	226/226	---M--	200	added ('OK')	image/gif	etag:%22e2-332f3f3a12d00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img2.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img2.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:40	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-332f3f354e1c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img3.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img3.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:41	63/63	---M--	200	added ('OK')	image/gif	etag:%223f-332f3f391eac0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img5.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img5.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:42	245/245	---M--	200	added ('OK')	image/gif	etag:%22f5-332f3f382a880%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img6.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img6.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:43	76/76	---M--	200	added ('OK')	image/gif	etag:%224c-332f3f391eac0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img7.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img7.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:44	189/189	---M--	200	added ('OK')	image/gif	etag:%22bd-332f3f391eac0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img8.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img8.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
